LatGridBinSize 2.0
LonGridBinSize 2.0
LAT  LON   EVENT_COUNT  MAX_DEPTH  MIN_DEPTH  AVG_DEPTH  MIN_MAG  MAX_MAG  AVG_MAG
-14 -14 12 14.92 10.0 10.41 5.8 4.1 4.87
-14 -12 29 15.02 9.94 10.17 5.4 4.1 4.73
-14 -4 1 10.0 10.0 10.0 4.5 4.5 4.5
-14 10 1 10.0 10.0 10.0 4.4 4.4 4.4
-14 22 1 10.0 10.0 10.0 4.4 4.4 4.4
-14 24 2 13.98 7.4 10.69 5.0 4.6 4.8
-14 26 1 10.0 10.0 10.0 4.1 4.1 4.1
-14 28 2 10.0 10.0 10.0 4.4 3.9 4.15
-14 34 1 10.0 10.0 10.0 4.3 4.3 4.3
-14 36 1 10.0 10.0 10.0 4.6 4.6 4.6
-14 40 7 14.62 10.0 10.66 5.2 4.0 4.44
-14 48 1 10.0 10.0 10.0 4.5 4.5 4.5
-14 50 1 10.0 10.0 10.0 4.8 4.8 4.8
-14 62 1 10.0 10.0 10.0 4.8 4.8 4.8
-14 64 1 10.0 10.0 10.0 4.7 4.7 4.7
-14 66 73 18.25 10.0 10.25 5.5 4.1 4.58
-14 86 1 10.0 10.0 10.0 4.4 4.4 4.4
-14 100 1 10.0 10.0 10.0 4.4 4.4 4.4
-14 122 1 10.0 10.0 10.0 4.2 4.2 4.2
-14 128 1 10.0 10.0 10.0 4.3 4.3 4.3
-14 162 1 15.38 15.38 15.38 4.6 4.6 4.6
-14 164 22 57.31 7.1 26.18 4.8 4.0 4.35
-14 166 981 266.9 4.46 95.24 7.1 4.0 4.58
-14 168 78 653.8 6.0 124.48 6.3 4.1 4.63
-14 170 41 660.2 10.0 524.62 5.2 4.0 4.38
-14 172 32 625.67 10.0 255.62 6.0 4.2 4.72
-14 174 4 637.24 10.0 464.82 4.5 4.3 4.4
-14 176 3 28.4 10.0 21.71 4.7 4.2 4.4
-14 178 7 529.84 10.0 96.55 5.0 4.1 4.71
-12 -176 2 10.0 10.0 10.0 4.4 4.0 4.2
-12 -174 5 102.14 10.0 34.37 4.7 4.2 4.44
-12 -172 2 38.8 10.0 24.4 4.7 4.6 4.65
-12 -142 2 16.2 10.0 13.1 4.5 4.4 4.45
-12 -138 1 10.0 10.0 10.0 4.5 4.5 4.5
-12 -112 5 13.9 10.0 10.78 5.6 4.6 4.86
-12 -110 30 11.4 10.0 10.05 5.9 4.3 4.9
-12 -108 2 10.0 10.0 10.0 4.7 4.3 4.5
-12 -78 4 23.9 10.0 14.66 4.8 4.0 4.38
-12 -76 113 121.0 10.0 49.45 5.7 3.8 4.38
-12 -74 46 128.86 10.0 68.74 6.1 3.9 4.54
-12 -72 15 92.0 10.0 55.6 5.8 4.0 4.6
-12 -70 16 54.01 10.0 32.98 5.2 4.0 4.54
-12 -68 3 595.1 38.74 229.3 4.9 4.5 4.67
-12 -48 2 10.0 10.0 10.0 5.0 4.4 4.7
-12 -14 45 10.0 7.3 9.94 5.3 4.0 4.8
-12 -12 1 10.0 10.0 10.0 4.7 4.7 4.7
-12 14 1 15.0 15.0 15.0 4.1 4.1 4.1
-12 20 1 10.0 10.0 10.0 4.6 4.6 4.6
-12 22 1 10.0 10.0 10.0 4.6 4.6 4.6
-12 24 2 10.0 10.0 10.0 4.1 4.1 4.1
-12 26 1 14.13 14.13 14.13 4.4 4.4 4.4
-12 30 1 10.0 10.0 10.0 4.5 4.5 4.5
-12 32 1 10.0 10.0 10.0 4.4 4.4 4.4
-12 34 5 36.08 10.0 15.78 4.7 4.3 4.5
-12 40 7 13.81 10.0 10.81 5.0 4.1 4.43
-12 42 1 10.0 10.0 10.0 5.1 5.1 5.1
-12 44 230 17.0 10.0 10.13 5.9 4.0 4.55
-12 46 1 10.0 10.0 10.0 4.7 4.7 4.7
-12 48 1 10.0 10.0 10.0 4.7 4.7 4.7
-12 62 1 10.0 10.0 10.0 4.9 4.9 4.9
-12 64 13 15.35 10.0 10.41 5.7 4.2 4.95
-12 66 30 15.1 10.0 10.25 5.3 4.2 4.76
-12 84 1 10.0 10.0 10.0 4.5 4.5 4.5
-12 98 1 10.0 10.0 10.0 4.2 4.2 4.2
-12 108 1 10.0 10.0 10.0 4.6 4.6 4.6
-12 112 2 10.0 10.0 10.0 4.8 4.1 4.45
-12 114 4 12.0 10.0 10.5 5.0 4.3 4.6
-12 116 2 42.5 10.0 26.25 4.6 4.1 4.35
-12 118 1 10.0 10.0 10.0 4.6 4.6 4.6
-12 122 3 10.0 10.0 10.0 4.5 4.4 4.47
-12 136 1 10.0 10.0 10.0 4.1 4.1 4.1
-12 164 50 150.0 6.6 30.24 5.6 4.0 4.63
-12 166 567 542.69 3.93 132.08 7.2 4.0 4.61
-12 168 63 677.1 7.7 444.29 5.2 4.1 4.48
-12 170 23 653.17 10.0 308.52 5.5 4.0 4.53
-12 172 4 606.95 31.4 321.32 5.7 4.4 5.05
-12 174 2 35.0 18.14 26.57 4.8 4.6 4.7
-12 176 1 10.0 10.0 10.0 5.0 5.0 5.0
-10 -166 1 16.72 16.72 16.72 4.5 4.5 4.5
-10 -112 1 10.0 10.0 10.0 5.4 5.4 5.4
-10 -110 2 10.0 10.0 10.0 5.1 4.7 4.9
-10 -108 2 10.0 10.0 10.0 4.6 4.5 4.55
-10 -90 1 10.0 10.0 10.0 4.9 4.9 4.9
-10 -80 1 58.5 58.5 58.5 4.2 4.2 4.2
-10 -78 36 93.4 10.0 49.54 5.3 3.6 4.47
-10 -76 53 129.33 10.0 72.94 5.2 3.8 4.39
-10 -74 65 134.92 9.67 55.56 5.8 3.7 4.49
-10 -72 21 137.98 5.9 55.61 5.3 4.0 4.51
-10 -70 18 655.0 62.6 577.39 7.6 4.0 4.79
-10 -14 8 14.99 10.0 10.62 6.1 4.3 4.91
-10 -12 47 15.8 7.44 10.05 5.9 4.1 4.75
-10 -10 2 10.0 10.0 10.0 5.5 4.9 5.2
-10 -8 1 10.0 10.0 10.0 4.9 4.9 4.9
-10 12 1 10.0 10.0 10.0 4.3 4.3 4.3
-10 14 1 15.06 15.06 15.06 4.2 4.2 4.2
-10 22 1 10.0 10.0 10.0 5.1 5.1 5.1
-10 26 2 10.0 10.0 10.0 4.9 4.5 4.7
-10 28 2 10.0 10.0 10.0 5.3 4.5 4.9
-10 32 8 14.93 10.0 10.62 5.1 4.0 4.39
-10 34 7 10.0 10.0 10.0 4.6 4.2 4.33
-10 38 1 10.0 10.0 10.0 4.3 4.3 4.3
-10 40 7 10.0 10.0 10.0 5.2 4.3 4.83
-10 42 3 10.0 10.0 10.0 5.1 4.7 4.93
-10 44 1 15.06 15.06 15.06 4.4 4.4 4.4
-10 64 5 10.0 10.0 10.0 4.9 4.4 4.66
-10 66 38 11.29 10.0 10.03 5.3 4.1 4.63
-10 86 1 10.0 10.0 10.0 5.1 5.1 5.1
-10 88 1 10.0 10.0 10.0 4.6 4.6 4.6
-10 90 5 16.34 4.0 10.07 6.5 4.4 4.92
-10 102 1 10.0 10.0 10.0 5.1 5.1 5.1
-10 104 2 10.0 10.0 10.0 4.8 4.2 4.5
-10 106 20 42.3 7.1 13.8 6.7 4.0 4.63
-10 108 23 37.27 6.77 11.34 5.4 4.0 4.47
-10 110 23 41.5 9.7 18.64 5.2 4.0 4.47
-10 112 142 66.0 1.0 17.5 6.1 4.0 4.51
-10 114 34 52.05 5.9 23.9 5.5 4.0 4.47
-10 116 65 56.53 4.8 25.07 6.1 4.0 4.46
-10 118 93 75.0 2.7 30.87 6.3 4.0 4.46
-10 120 102 60.56 8.4 36.2 6.0 3.7 4.42
-10 122 58 87.64 8.4 30.48 5.4 3.8 4.48
-10 124 47 76.3 8.18 25.44 6.2 4.0 4.45
-10 126 2 95.11 10.0 52.56 4.5 4.1 4.3
-10 128 2 116.2 22.8 69.5 4.5 4.5 4.5
-10 148 1 19.29 19.29 19.29 4.0 4.0 4.0
-10 150 9 36.05 10.0 21.52 5.3 4.3 4.61
-10 152 18 31.83 9.0 14.66 6.0 4.0 4.55
-10 154 2 35.0 15.02 25.01 4.3 4.2 4.25
-10 156 2 14.82 10.0 12.41 4.5 4.1 4.3
-10 158 2 31.41 13.76 22.58 4.5 4.1 4.3
-10 160 800 140.1 1.0 41.87 7.8 4.0 4.66
-10 162 511 143.1 1.07 24.0 7.6 4.0 4.6
-10 164 1107 199.7 2.4 20.95 8.0 4.0 4.72
-10 166 428 331.22 3.72 80.51 7.1 4.0 4.66
-10 168 2 403.4 14.43 208.92 5.6 4.3 4.95
-10 170 1 10.0 10.0 10.0 4.7 4.7 4.7
-8 -130 1 10.0 10.0 10.0 5.5 5.5 5.5
-8 -110 2 10.0 10.0 10.0 5.4 4.7 5.05
-8 -108 57 10.77 10.0 10.01 5.9 4.3 4.81
-8 -106 2 10.0 10.0 10.0 5.3 4.9 5.1
-8 -96 3 10.0 10.0 10.0 4.9 4.5 4.67
-8 -80 15 53.7 10.0 33.78 5.7 4.2 4.79
-8 -78 63 106.13 22.0 51.36 5.6 3.7 4.56
-8 -76 21 134.03 10.0 85.54 5.7 4.3 4.65
-8 -74 152 176.82 6.37 115.88 6.1 4.0 4.53
-8 -72 5 183.28 4.7 80.2 4.7 4.1 4.34
-8 -70 20 638.37 514.99 598.85 6.8 4.0 5.02
-8 -64 1 15.1 15.1 15.1 4.4 4.4 4.4
-8 -62 1 10.0 10.0 10.0 4.6 4.6 4.6
-8 -52 1 10.0 10.0 10.0 4.4 4.4 4.4
-8 -50 1 12.5 12.5 12.5 4.0 4.0 4.0
-8 -12 8 10.0 10.0 10.0 5.0 4.4 4.7
-8 24 3 10.0 10.0 10.0 4.2 4.1 4.13
-8 26 5 10.0 10.0 10.0 4.9 4.0 4.46
-8 28 10 34.22 10.0 15.28 5.1 4.0 4.43
-8 30 8 35.0 10.0 15.92 5.9 4.0 4.46
-8 32 6 27.0 10.0 12.88 4.9 4.1 4.47
-8 34 1 10.0 10.0 10.0 4.0 4.0 4.0
-8 38 2 14.52 10.0 12.26 5.3 4.9 5.1
-8 40 1 10.0 10.0 10.0 4.7 4.7 4.7
-8 66 42 12.38 8.0 10.01 5.8 4.0 4.79
-8 68 8 14.67 10.0 10.58 5.1 4.0 4.62
-8 92 1 10.0 10.0 10.0 4.7 4.7 4.7
-8 96 1 10.0 10.0 10.0 4.5 4.5 4.5
-8 102 7 17.35 10.0 12.49 5.2 4.1 4.57
-8 104 33 37.24 7.0 21.39 5.8 4.0 4.62
-8 106 142 89.0 6.3 33.1 6.7 3.6 4.49
-8 108 145 133.47 8.0 60.43 5.9 4.0 4.5
-8 110 162 152.5 6.93 54.45 5.6 3.6 4.46
-8 112 169 194.47 10.0 59.5 5.9 3.9 4.47
-8 114 99 199.98 6.91 64.3 6.1 3.7 4.42
-8 116 300 229.29 3.3 36.14 6.9 3.7 4.55
-8 118 285 216.4 10.0 104.31 6.3 3.5 4.43
-8 120 107 218.97 10.0 108.54 5.5 4.0 4.38
-8 122 192 268.54 10.0 112.74 5.5 4.0 4.42
-8 124 193 205.46 8.98 54.16 6.5 3.9 4.46
-8 126 58 140.83 10.0 41.33 5.9 4.0 4.48
-8 128 47 228.92 6.5 54.48 5.5 4.0 4.48
-8 130 10 223.86 10.0 51.35 5.0 4.1 4.46
-8 132 2 15.1 10.0 12.55 4.3 4.2 4.25
-8 134 1 11.9 11.9 11.9 4.3 4.3 4.3
-8 144 1 14.87 14.87 14.87 4.2 4.2 4.2
-8 146 19 123.49 4.0 43.53 5.6 4.0 4.63
-8 148 30 122.07 10.0 56.99 5.6 4.0 4.49
-8 150 36 77.86 8.46 18.69 5.5 4.0 4.53
-8 152 13 48.4 10.0 16.49 4.9 4.0 4.5
-8 154 49 593.36 6.6 26.99 5.8 4.0 4.49
-8 156 176 64.28 3.16 24.66 7.1 4.0 4.72
-8 158 243 548.7 5.0 45.5 6.8 4.0 4.61
-8 160 100 122.12 5.0 44.2 6.2 4.0 4.65
-8 162 6 83.03 10.0 46.77 4.9 4.2 4.45
-8 164 3 10.0 10.0 10.0 4.8 4.4 4.63
-8 166 1 15.3 15.3 15.3 4.7 4.7 4.7
-6 -122 9 10.0 10.0 10.0 5.3 4.5 4.87
-6 -108 1 10.0 10.0 10.0 4.4 4.4 4.4
-6 -106 22 15.03 10.0 10.41 5.6 4.3 4.73
-6 -96 1 10.0 10.0 10.0 4.5 4.5 4.5
-6 -84 2 66.6 35.0 50.8 4.7 4.2 4.45
-6 -80 36 67.75 10.0 34.87 5.5 4.0 4.51
-6 -78 8 125.12 35.0 61.41 5.1 3.9 4.32
-6 -76 23 164.02 10.0 51.92 5.4 4.0 4.53
-6 -74 59 172.54 4.49 96.42 7.0 4.0 4.6
-6 -72 3 565.23 26.3 248.95 4.9 4.2 4.57
-6 -70 3 622.4 587.07 608.92 5.3 4.6 4.87
-6 -50 1 10.0 10.0 10.0 4.2 4.2 4.2
-6 -12 59 17.78 6.8 10.16 6.0 4.0 4.76
-6 -10 19 10.0 9.58 9.98 5.1 4.2 4.66
-6 26 2 14.9 12.28 13.59 4.1 4.1 4.1
-6 28 3 10.0 10.0 10.0 5.3 4.1 4.7
-6 30 10 25.0 10.0 11.5 5.4 4.0 4.61
-6 32 2 22.0 10.0 16.0 5.5 4.5 5.0
-6 34 3 10.0 10.0 10.0 4.5 4.3 4.4
-6 36 1 10.0 10.0 10.0 4.4 4.4 4.4
-6 38 6 14.6 10.0 10.77 4.8 4.1 4.48
-6 66 17 11.35 9.77 10.07 5.4 4.1 4.62
-6 68 21 15.69 3.12 9.94 5.4 4.2 4.59
-6 70 8 14.83 10.0 10.83 4.8 4.3 4.46
-6 72 5 10.0 10.0 10.0 5.2 4.3 4.66
-6 82 2 10.0 10.0 10.0 5.6 4.8 5.2
-6 88 1 10.0 10.0 10.0 4.4 4.4 4.4
-6 94 1 10.0 10.0 10.0 5.0 5.0 5.0
-6 96 1 10.0 10.0 10.0 4.5 4.5 4.5
-6 100 16 35.0 9.0 17.36 5.9 4.2 4.82
-6 102 161 75.07 8.0 29.85 5.5 4.0 4.6
-6 104 224 126.06 3.67 43.8 6.9 4.0 4.64
-6 106 187 296.7 1.41 81.67 5.9 3.8 4.5
-6 108 52 312.1 9.9 114.01 6.5 3.7 4.48
-6 110 25 636.41 9.77 200.93 6.1 4.0 4.48
-6 112 18 598.5 10.0 392.54 5.7 3.7 4.54
-6 114 27 573.65 9.0 210.11 6.0 4.1 4.54
-6 116 66 619.9 10.0 260.79 6.5 4.0 4.49
-6 118 56 601.79 8.03 186.9 6.5 4.0 4.42
-6 120 74 623.14 3.84 436.02 6.1 4.0 4.38
-6 122 98 652.53 4.43 338.48 7.0 4.0 4.58
-6 124 166 624.97 7.0 425.92 6.3 4.0 4.43
-6 126 304 482.85 10.0 249.05 6.9 4.0 4.42
-6 128 1383 390.75 7.05 153.44 7.3 3.6 4.43
-6 130 632 220.5 1.9 109.98 6.0 4.0 4.45
-6 132 29 136.47 9.0 35.34 5.6 4.0 4.55
-6 134 1 12.13 12.13 12.13 4.2 4.2 4.2
-6 140 1 56.73 56.73 56.73 4.0 4.0 4.0
-6 142 321 46.62 3.7 11.96 7.5 3.9 4.72
-6 144 60 201.64 5.1 53.88 6.6 4.0 4.6
-6 146 462 180.7 7.0 66.69 7.1 3.9 4.53
-6 148 381 145.35 9.9 48.37 6.8 4.0 4.57
-6 150 370 141.51 2.93 33.1 6.1 4.0 4.54
-6 152 175 100.6 3.67 25.06 6.5 4.0 4.54
-6 154 1406 417.47 2.63 43.86 7.9 4.0 4.63
-6 156 92 415.0 10.0 84.93 6.2 4.0 4.56
-6 158 20 109.47 6.16 43.63 5.7 4.1 4.57
-6 160 11 34.99 10.0 17.06 6.2 4.2 4.8
-4 -168 1 10.0 10.0 10.0 4.6 4.6 4.6
-4 -122 1 10.0 10.0 10.0 5.0 5.0 5.0
-4 -108 1 10.0 10.0 10.0 4.7 4.7 4.7
-4 -106 16 10.09 10.0 10.01 5.7 4.1 4.71
-4 -104 57 10.52 4.5 9.92 6.1 4.3 4.94
-4 -102 13 10.0 10.0 10.0 5.6 4.4 4.65
-4 -82 1 10.0 10.0 10.0 4.5 4.5 4.5
-4 -80 75 95.45 10.0 45.98 6.3 3.9 4.54
-4 -78 19 114.1 10.0 58.92 5.1 3.6 4.46
-4 -76 53 132.0 10.0 66.05 6.1 4.0 4.67
-4 -74 12 150.87 10.0 64.45 8.0 4.3 4.95
-4 -34 1 11.5 11.5 11.5 4.3 4.3 4.3
-4 -30 1 15.17 15.17 15.17 4.8 4.8 4.8
-4 -12 11 13.77 10.0 10.34 5.6 4.6 4.99
-4 -10 30 10.1 10.0 10.0 5.8 4.3 4.78
-4 6 1 10.0 10.0 10.0 4.1 4.1 4.1
-4 26 1 16.29 16.29 16.29 4.3 4.3 4.3
-4 28 11 15.65 5.0 10.4 4.8 4.0 4.37
-4 30 4 13.2 5.0 9.55 4.4 4.2 4.32
-4 34 37 26.3 7.8 10.63 5.1 4.1 4.52
-4 36 3 10.0 10.0 10.0 4.8 4.3 4.5
-4 38 1 14.98 14.98 14.98 4.5 4.5 4.5
-4 66 1 10.0 10.0 10.0 4.6 4.6 4.6
-4 68 48 14.88 9.85 10.26 5.6 4.1 4.68
-4 70 2 10.0 10.0 10.0 4.7 4.4 4.55
-4 72 2 10.0 10.0 10.0 4.4 4.1 4.25
-4 78 1 10.0 10.0 10.0 5.3 5.3 5.3
-4 80 1 10.0 10.0 10.0 4.5 4.5 4.5
-4 82 1 10.0 10.0 10.0 4.6 4.6 4.6
-4 94 22 24.0 10.0 12.67 7.8 4.1 4.78
-4 96 1 10.0 10.0 10.0 4.6 4.6 4.6
-4 98 3 23.5 10.0 16.39 4.4 4.0 4.23
-4 100 106 70.85 4.0 26.69 6.5 4.0 4.62
-4 102 306 214.95 5.59 52.7 6.0 4.0 4.62
-4 104 57 216.38 10.0 93.7 5.7 4.0 4.45
-4 106 14 640.21 71.24 267.72 5.1 4.0 4.37
-4 108 5 640.05 29.75 491.86 6.6 4.2 5.0
-4 110 20 569.07 510.3 542.05 5.1 4.0 4.48
-4 112 1 528.85 528.85 528.85 4.2 4.2 4.2
-4 114 1 4.84 4.84 4.84 4.5 4.5 4.5
-4 116 1 31.1 31.1 31.1 5.4 5.4 5.4
-4 118 5 35.86 14.83 19.4 4.6 4.1 4.38
-4 120 6 37.6 10.0 24.97 5.5 4.2 4.7
-4 122 33 640.3 5.5 39.97 6.1 3.7 4.44
-4 124 42 560.73 8.79 380.0 6.3 4.0 4.46
-4 126 61 504.77 10.0 280.8 5.6 4.0 4.4
-4 128 338 388.98 6.01 137.88 6.9 3.6 4.44
-4 130 187 211.67 10.0 82.97 5.7 3.9 4.47
-4 132 203 74.72 0.5 20.93 7.0 4.0 4.52
-4 134 79 63.94 1.0 23.88 6.6 4.0 4.54
-4 136 29 143.22 8.65 49.37 5.3 4.0 4.46
-4 138 65 154.73 8.6 56.39 4.9 4.0 4.44
-4 140 52 116.82 4.45 41.52 5.7 4.0 4.48
-4 142 179 168.85 10.0 66.93 6.5 4.0 4.54
-4 144 194 192.85 10.0 88.85 6.2 4.0 4.52
-4 146 524 311.5 10.0 132.68 6.8 3.9 4.48
-4 148 231 613.87 5.07 142.97 6.6 4.0 4.54
-4 150 878 610.7 4.93 71.03 7.5 4.0 4.59
-4 152 1475 501.35 4.58 52.7 7.9 3.9 4.59
-4 154 254 512.62 8.43 153.26 6.3 3.9 4.49
-4 156 2 14.73 13.81 14.27 4.4 4.3 4.35
-2 -104 8 10.0 10.0 10.0 5.4 4.5 4.79
-2 -102 33 10.0 10.0 10.0 5.8 4.2 4.64
-2 -98 2 10.0 10.0 10.0 4.6 4.5 4.55
-2 -82 1 34.9 34.9 34.9 4.7 4.7 4.7
-2 -80 50 109.0 8.58 38.58 5.4 3.7 4.48
-2 -78 78 134.25 3.17 69.23 6.2 3.5 4.58
-2 -76 73 239.4 6.59 100.99 7.5 4.0 4.57
-2 -74 12 145.38 10.0 95.8 5.9 4.2 4.64
-2 -42 1 10.0 10.0 10.0 4.5 4.5 4.5
-2 -12 28 10.0 10.0 10.0 5.4 4.2 4.75
-2 -10 8 13.59 10.0 10.45 5.0 4.1 4.54
-2 0 1 7.16 7.16 7.16 4.7 4.7 4.7
-2 20 1 10.02 10.02 10.02 4.4 4.4 4.4
-2 22 3 10.0 10.0 10.0 4.6 4.5 4.53
-2 26 1 10.0 10.0 10.0 4.2 4.2 4.2
-2 28 25 12.33 10.0 10.28 5.8 3.7 4.64
-2 32 2 10.0 10.0 10.0 4.7 4.4 4.55
-2 34 6 14.39 10.0 10.87 4.6 4.2 4.33
-2 36 5 15.68 9.8 11.08 4.6 3.7 4.38
-2 38 2 10.0 10.0 10.0 4.7 4.0 4.35
-2 48 1 10.0 10.0 10.0 4.5 4.5 4.5
-2 66 18 10.0 10.0 10.0 4.7 4.2 4.4
-2 68 66 14.0 8.63 10.13 5.6 4.0 4.62
-2 74 1 10.0 10.0 10.0 4.5 4.5 4.5
-2 78 1 10.0 10.0 10.0 4.7 4.7 4.7
-2 82 2 28.0 10.0 19.0 5.8 4.5 5.15
-2 86 6 10.0 10.0 10.0 4.9 4.1 4.58
-2 88 4 15.01 10.0 11.75 5.3 4.1 4.45
-2 90 3 10.0 10.0 10.0 5.5 4.2 4.67
-2 98 196 46.63 2.1 16.91 5.9 4.0 4.55
-2 100 323 160.46 0.3 44.63 7.8 4.0 4.68
-2 102 66 345.27 28.5 136.47 6.0 4.0 4.46
-2 104 4 365.24 14.89 176.97 4.7 4.0 4.25
-2 110 1 15.29 15.29 15.29 4.7 4.7 4.7
-2 114 1 10.0 10.0 10.0 4.1 4.1 4.1
-2 118 61 58.8 7.01 22.26 5.6 4.0 4.52
-2 120 45 147.6 10.0 33.5 6.1 3.5 4.48
-2 122 38 69.65 10.0 31.52 5.7 4.0 4.43
-2 124 20 58.58 10.0 33.22 5.1 4.0 4.35
-2 126 126 192.5 4.0 39.35 6.1 4.0 4.54
-2 128 358 147.9 1.0 40.35 6.5 3.6 4.4
-2 130 202 76.9 0.0 27.67 5.8 4.0 4.49
-2 132 20 52.12 10.0 26.74 5.3 4.0 4.39
-2 134 83 69.47 10.0 32.09 6.1 3.5 4.39
-2 136 121 135.0 2.0 38.89 7.0 3.6 4.56
-2 138 578 130.0 2.0 37.72 7.0 4.0 4.52
-2 140 229 93.51 7.5 28.88 6.1 3.8 4.52
-2 142 71 119.89 6.2 37.03 6.6 4.0 4.55
-2 144 93 79.0 3.02 24.69 6.6 4.0 4.65
-2 146 208 58.3 4.66 16.87 6.2 3.8 4.57
-2 148 114 103.12 4.0 19.12 6.4 4.0 4.71
-2 150 126 472.0 4.84 64.36 6.3 4.0 4.69
-2 152 103 476.0 5.94 150.81 7.3 4.0 4.66
-2 154 8 421.42 10.0 210.62 5.2 4.1 4.51
-2 176 1 25.68 25.68 25.68 4.4 4.4 4.4
0 -128 1 10.0 10.0 10.0 4.8 4.8 4.8
0 -102 8 13.6 10.0 10.45 5.2 4.4 4.69
0 -100 22 15.88 9.8 10.39 5.2 4.1 4.49
0 -98 5 10.0 9.1 9.82 4.6 4.0 4.34
0 -96 12 10.0 10.0 10.0 5.0 4.2 4.5
0 -94 1 10.0 10.0 10.0 4.5 4.5 4.5
0 -90 62 23.9 10.0 10.3 5.8 4.0 4.64
0 -88 3 16.18 10.0 12.07 5.3 4.3 4.7
0 -84 28 54.6 6.87 12.96 5.9 4.1 4.81
0 -82 2 16.68 10.0 13.34 4.7 4.4 4.55
0 -80 165 68.1 5.0 21.55 6.2 3.6 4.6
0 -78 115 185.51 3.0 45.04 7.8 3.5 4.59
0 -76 92 218.5 0.0 130.91 7.3 4.0 4.57
0 -74 1 35.86 35.86 35.86 4.5 4.5 4.5
0 -60 1 4.5 4.5 4.5 4.7 4.7 4.7
0 -54 1 14.11 14.11 14.11 4.4 4.4 4.4
0 -30 9 14.92 10.0 10.55 4.8 4.2 4.59
0 -28 46 10.3 10.0 10.01 5.7 4.1 4.8
0 -26 41 14.61 10.0 10.29 5.9 4.2 4.89
0 -24 33 18.89 9.8 10.55 6.1 4.1 4.73
0 -22 8 10.0 10.0 10.0 6.5 4.1 4.82
0 -20 14 12.0 8.55 10.09 5.9 4.0 4.83
0 -18 41 10.0 10.0 10.0 6.0 4.1 4.77
0 -16 67 15.52 10.0 10.12 7.1 4.0 4.78
0 -14 44 12.0 9.8 10.04 5.9 4.1 4.82
0 -12 36 35.0 9.56 10.74 6.6 4.1 4.84
0 -10 2 10.0 10.0 10.0 5.2 4.7 4.95
0 -6 2 10.0 10.0 10.0 5.0 4.7 4.85
0 4 2 15.61 10.0 12.8 4.6 4.4 4.5
0 6 1 10.0 10.0 10.0 4.5 4.5 4.5
0 8 1 10.0 10.0 10.0 5.5 5.5 5.5
0 24 1 10.0 10.0 10.0 4.9 4.9 4.9
0 26 18 10.1 5.19 9.74 5.3 4.0 4.51
0 28 25 18.36 10.0 10.92 5.3 3.8 4.49
0 30 24 40.0 9.93 12.83 5.9 4.1 4.68
0 32 2 10.0 10.0 10.0 4.5 4.3 4.4
0 34 2 10.0 10.0 10.0 5.0 4.3 4.65
0 66 93 16.46 9.8 10.43 5.8 4.1 4.64
0 68 26 14.86 10.0 10.27 5.0 4.1 4.58
0 74 1 10.0 10.0 10.0 4.5 4.5 4.5
0 80 1 10.0 10.0 10.0 4.5 4.5 4.5
0 82 1 10.0 10.0 10.0 4.5 4.5 4.5
0 84 2 10.0 10.0 10.0 4.6 4.0 4.3
0 88 39 15.36 8.4 10.46 5.8 4.1 4.6
0 90 108 23.9 5.0 10.34 6.0 4.0 4.63
0 92 130 38.4 6.3 13.06 8.2 4.0 4.59
0 94 36 35.0 4.4 17.35 5.2 4.0 4.4
0 96 427 63.2 8.0 28.3 6.0 4.0 4.51
0 98 339 207.58 7.3 67.05 6.3 3.7 4.54
0 100 101 270.1 3.8 85.96 5.7 3.7 4.51
0 102 1 306.36 306.36 306.36 4.5 4.5 4.5
0 108 1 2.7 2.7 2.7 4.7 4.7 4.7
0 114 3 36.2 10.0 20.83 4.7 4.2 4.4
0 116 1 14.12 14.12 14.12 4.2 4.2 4.2
0 118 126 83.61 4.99 23.3 7.5 3.7 4.64
0 120 349 567.27 3.36 48.61 6.6 3.7 4.51
0 122 531 461.62 3.48 121.44 6.8 3.9 4.53
0 124 428 550.8 7.6 83.13 6.2 4.0 4.53
0 126 1761 242.21 4.1 51.93 7.1 3.8 4.5
0 128 191 190.17 4.45 48.02 7.2 4.0 4.52
0 130 61 54.3 6.56 22.88 6.6 3.7 4.35
0 132 139 77.6 3.03 28.95 6.2 4.0 4.53
0 134 86 74.18 5.5 25.13 6.7 3.5 4.43
0 136 49 65.1 6.7 22.96 5.6 3.8 4.45
0 138 70 50.22 6.0 24.46 5.9 4.0 4.59
0 140 27 36.9 5.77 12.84 5.9 4.0 4.58
0 142 1 10.0 10.0 10.0 4.5 4.5 4.5
0 144 10 59.9 10.0 15.94 5.9 4.2 4.71
0 146 57 35.9 5.54 14.65 6.9 4.0 4.57
0 148 20 40.3 8.0 19.89 6.3 4.2 4.77
0 150 9 65.5 10.0 30.79 4.8 4.5 4.71
0 152 7 324.11 10.0 63.56 5.2 4.0 4.67
2 -104 1 10.0 10.0 10.0 4.7 4.7 4.7
2 -102 2 10.0 10.0 10.0 4.5 4.5 4.5
2 -100 14 10.0 10.0 10.0 4.9 4.0 4.44
2 -98 11 15.04 10.0 10.91 5.1 4.2 4.56
2 -96 11 18.25 10.0 11.18 5.0 4.1 4.51
2 -94 15 15.27 10.0 10.35 5.6 4.2 4.53
2 -92 1 10.0 10.0 10.0 4.6 4.6 4.6
2 -86 1 10.0 10.0 10.0 4.2 4.2 4.2
