ID,Lat,Lon,Dep,OT,RMS,MinDist,Gap,NumPicks,Mag,DetectionTime,MatchedWith
us2000ah9q,-24.804200,179.832900,518.150000,1504743872.750000,0.860000,539.493880,73.000000,0,4.900000,1507160995.040000,
us2000am11,40.488600,-126.959800,10.000000,1504744541.240000,0.540000,222.380000,259.000000,0,2.700000,1507161927.040000,
us2000ahac,64.864400,-150.503500,21.900000,1504745603.250000,0.650000,0.000000,0.000000,0,2.300000,1506560513.040000,
us2000ahbk,58.834300,-149.198400,6.200000,1504751498.710000,0.580000,0.000000,0.000000,0,2.600000,1507768951.040000,
us2000amzq,51.410900,-178.335800,13.120000,1504751821.780000,0.810000,49.368360,198.000000,0,3.100000,1507773358.040000,
us2000ahdt,18.892800,-67.396900,10.000000,1504751938.650000,0.660000,56.595710,211.000000,0,2.900000,1508211300.040000,
us2000ahc4,64.536800,-17.523300,10.000000,1504753695.420000,0.530000,183.574690,78.000000,0,4.700000,1507775714.040000,
us2000arq8,-1.489600,148.292700,27.820000,1504754493.510000,0.320000,119.751630,77.000000,0,4.600000,1507777712.040000,
us2000ahc8,42.589400,-111.444200,10.000000,1504754836.810000,0.480000,15.010650,57.000000,0,2.500000,1508211377.040000,
us2000aruh,11.937600,-87.814300,10.000000,1504755795.750000,0.990000,232.609480,162.000000,0,4.400000,1508211427.040000,
us2000amzs,53.458600,-165.794300,26.140000,1504756013.750000,0.560000,63.711870,189.000000,0,3.700000,1507769264.040000,
us2000ahci,12.050400,46.114900,10.000000,1504756221.960000,0.640000,360.366790,60.000000,0,4.900000,1507776242.040000,
us2000arq6,0.258400,-28.879400,10.000000,1504756848.540000,0.950000,2739.054460,153.000000,0,4.600000,1507784480.040000,
us2000ahcr,18.950200,-155.292200,12.043000,1504757884.700000,0.760000,28.909400,240.000000,0,2.500000,1507769088.040000,
us2000amzt,51.483000,-177.529100,37.220000,1504758643.840000,0.160000,41.807440,221.000000,0,2.500000,1507774682.040000,
us2000ahdq,70.223500,-143.477100,26.900000,1504765603.530000,0.620000,0.000000,0.000000,0,2.800000,1506669512.040000,
us2000arq9,13.707100,120.783900,208.630000,1504766863.910000,0.420000,1072.538740,151.000000,0,4.300000,1506671233.040000,
us2000ahe0,14.845100,-93.903100,35.340000,1504767926.270000,1.210000,229.384970,158.000000,0,4.400000,1507180476.544000,
us2000arqa,-45.167000,167.352500,111.290000,1504768980.930000,1.240000,36.581510,92.000000,0,4.100000,1506167777.040000,
us2000ahe5,42.643400,-111.505000,3.770000,1504769153.430000,0.330000,8.116870,98.000000,0,2.700000,1511309800.780000,
us2000atji,42.608700,-111.453800,9.900000,1504769170.540000,0.490000,13.342800,127.000000,0,2.900000,1511309447.750000,
us2000aku7,42.592600,-111.436000,4.730000,1504769660.660000,0.290000,15.455410,64.000000,0,2.600000,1506170980.040000,
us2000ahek,-20.857300,-69.105700,111.040000,1504771554.610000,0.890000,44.587190,42.000000,0,4.400000,1506171230.040000,
us2000ahew,12.693800,-88.208400,62.110000,1504773753.230000,0.920000,125.644700,150.000000,0,4.700000,1506172038.482000,
us2000arqd,12.095300,145.708900,53.090000,1504775448.870000,1.210000,188.578240,115.000000,0,4.600000,1507806443.040000,
us2000ahfq,37.485200,71.783300,119.540000,1504782616.960000,0.780000,11.897330,72.000000,0,4.500000,1507721536.040000,
us2000ahfv,0.626000,126.127100,10.470000,1504784507.130000,0.730000,138.765120,68.000000,0,4.500000,1507722115.040000,
us2000ahg0,61.908900,-150.955100,65.200000,1504785853.800000,0.350000,0.000000,0.000000,0,2.600000,1507722702.040000,
us2000ahg2,42.584900,-111.416900,5.810000,1504786418.110000,0.220000,32.801050,117.000000,0,4.100000,1507788676.359000,
us2000amzx,54.754600,-159.223100,21.090000,1504786463.160000,0.570000,25.017750,274.000000,0,2.700000,1507723023.040000,
us2000akug,42.582000,-111.430300,7.200000,1504786747.780000,0.240000,16.344930,61.000000,0,2.900000,1507723746.040000,
us2000ahgc,57.007300,-156.972200,1.200000,1504786774.630000,0.770000,0.000000,0.000000,0,2.400000,1507723432.040000,
us2000arqh,-16.921200,168.521200,38.900000,1504789506.010000,0.780000,447.206180,286.000000,0,4.000000,1508446384.040000,
us2000ahhi,42.565700,-111.390500,10.000000,1504789767.680000,0.620000,32.467480,123.000000,0,2.700000,1507905117.040000,
us2000ahi5,40.764700,-115.983100,1.400000,1504789794.480000,0.720000,34.802470,126.000000,0,2.500000,1504838212.495000,
us2000amzz,51.285500,-179.894800,19.940000,1504791941.640000,0.530000,57.040470,207.000000,0,3.100000,1507237254.040000,
us2000ahii,42.591300,-111.421700,10.000000,1504793736.960000,0.590000,16.567310,64.000000,0,2.400000,1509199328.040000,
us2000ahj3,25.275000,90.227900,36.670000,1504794723.630000,1.330000,166.785000,172.000000,0,4.100000,1504875150.945000,
us2000ahjg,53.412100,-165.685200,37.900000,1504796513.670000,0.850000,72.607070,191.000000,0,3.700000,1507137780.040000,
us2000an00,53.450800,-165.782300,41.380000,1504798929.620000,0.640000,64.823770,189.000000,0,3.700000,1507141965.040000,
us2000ahkc,25.851700,125.082400,137.570000,1504801474.350000,1.150000,258.850320,79.000000,0,4.300000,1507142798.040000,
us2000an01,50.142100,-179.966900,43.750000,1504803564.110000,0.860000,146.881990,246.000000,0,3.800000,1507758067.040000,
us2000arqj,3.655000,126.513600,35.000000,1504804524.150000,0.590000,332.235720,137.000000,0,4.300000,1507073112.040000,
us2000ahlk,60.085600,-141.703700,0.000000,1504805118.220000,1.670000,0.000000,0.000000,0,2.400000,1507224452.040000,
us2000ahlq,27.782900,139.804100,451.000000,1504805209.320000,1.150000,247.175370,20.000000,0,6.100000,1507064513.126000,
us2000aruk,27.729200,139.958400,462.620000,1504805537.840000,0.440000,230.941630,107.000000,0,4.500000,1507224828.040000,
us2000ahm8,-25.752800,-179.935200,480.250000,1504805775.020000,0.820000,434.530520,73.000000,0,5.000000,1507064407.241000,
us2000ahmz,61.739000,-149.640300,28.300000,1504806037.970000,0.760000,0.000000,0.000000,0,2.200000,1507064409.040000,
us2000arql,-37.528400,179.183200,26.210000,1504810528.380000,0.690000,77.499430,109.000000,0,4.600000,1507220943.040000,
us2000ahrc,18.204900,-67.209000,63.080000,1504814825.320000,0.450000,6.893780,126.000000,0,2.400000,1507064458.040000,
us2000arqs,25.364900,-45.373400,10.000000,1504816045.090000,0.620000,3007.911880,97.000000,0,4.600000,1507221957.040000,
us2000arqq,24.494100,123.120000,67.210000,1504818902.000000,1.050000,11.341380,88.000000,0,4.100000,1507000776.040000,
us2000arqp,-6.028800,147.758100,59.450000,1504819474.190000,0.730000,509.361390,103.000000,0,4.300000,1506999496.040000,
us2000ahrq,42.596100,-111.420400,4.050000,1504819795.300000,0.290000,6.004260,58.000000,0,2.600000,1505515045.040000,
us2000arqt,-20.769500,-178.239700,585.430000,1504820955.650000,0.790000,513.364230,113.000000,0,4.300000,1507001282.040000,
us2000ahrz,37.348600,-98.209300,9.180000,1504821230.500000,0.470000,18.679920,102.000000,0,2.500000,1505601746.040000,
us2000ahtu,36.473000,-98.145100,5.878000,1504830213.800000,0.640000,0.000000,35.000000,0,2.500000,1505510617.040000,
us2000al6q,56.583900,-157.475900,92.700000,1504830671.280000,0.370000,0.000000,0.000000,0,2.300000,1505515507.040000,
us2000ahu1,45.106300,-116.555500,5.000000,1504832948.850000,0.540000,43.697670,53.000000,0,2.600000,1508284581.040000,
us2000ahu3,19.399300,-155.011800,2.609000,1504833891.990000,0.410000,3.891650,168.000000,0,2.900000,1506574052.040000,
us2000ahu8,42.608700,-111.525400,10.000000,1504836433.870000,0.660000,37.471030,22.000000,0,3.700000,1508284613.022000,
us2000ahub,36.699600,-97.683000,6.073000,1504837583.700000,0.690000,0.000000,49.000000,0,4.300000,1506569664.151000,
us2000ahus,52.164200,-169.042000,10.000000,1504841042.960000,0.880000,83.281310,106.000000,0,4.700000,1508284682.040000,
us2000ai6a,53.784500,-163.475300,22.980000,1504846040.410000,0.480000,97.402440,225.000000,0,2.500000,1506572932.040000,
us2000ahv0,15.022200,-93.899300,47.390000,1504846159.180000,1.220000,104.963360,22.000000,0,8.200000,1511227949.625000,
us2000ahv7,15.179300,-94.297100,36.250000,1504846893.100000,0.950000,288.982810,145.000000,0,5.700000,1508416555.439000,
us2000arqv,2.428900,128.515900,235.240000,1504847479.550000,0.740000,223.158330,80.000000,0,5.000000,1506173609.040000,
us2000arqw,15.461600,-93.870000,62.620000,1504847625.310000,0.660000,254.402720,196.000000,0,4.800000,1508416907.040000,
us2000ahww,19.140300,-67.989700,10.000000,1504847645.970000,1.270000,80.501560,96.000000,0,4.100000,1506488680.040000,
us2000ahvc,15.572600,-94.567200,51.130000,1504847863.090000,0.770000,329.567160,129.000000,0,5.300000,1507181048.355000,
us2000ay3q,15.961700,-94.609600,41.510000,1504848059.390000,0.800000,256.515330,145.000000,0,4.800000,1507181464.040000,
us2000ahvs,15.202900,-94.594600,49.180000,1504848276.840000,1.270000,173.789970,133.000000,0,5.200000,1507181647.338000,
us2000arqy,15.150400,-93.933100,39.510000,1504848547.140000,0.390000,250.399880,178.000000,0,4.600000,1507181860.040000,
us2000ahvy,15.284300,-94.408200,45.810000,1504848817.820000,1.240000,214.819080,131.000000,0,5.200000,1507181935.040000,
us2000ai3y,36.502400,-98.471400,6.910000,1504848837.100000,0.230000,0.000000,37.000000,0,2.500000,1506492254.019000,
us2000arux,14.928200,-94.111800,44.460000,1504848868.120000,0.770000,263.742680,183.000000,0,5.100000,1508417579.040000,
us2000ay3s,15.662900,-94.839100,60.730000,1504849019.590000,0.730000,175.013060,128.000000,0,4.700000,1507185578.040000,
us2000arr0,15.155300,-93.938400,68.290000,1504849156.110000,1.030000,251.067020,209.000000,0,4.900000,1508417002.040000,
us2000arr3,15.435800,-94.060100,50.560000,1504849426.320000,0.660000,273.305020,192.000000,0,4.300000,1508417126.040000,
us2000ahw5,15.548500,-94.704900,30.310000,1504849467.490000,0.620000,152.219110,128.000000,0,5.000000,1508302419.040000,
us2000ay3t,15.668000,-94.879500,47.200000,1504849737.970000,0.660000,131.982530,125.000000,0,4.400000,1507204968.040000,
us2000ay3u,15.428400,-94.712000,47.140000,1504849825.570000,0.870000,154.220530,114.000000,0,4.200000,1507205428.040000,
us2000ahx1,15.305100,-93.960400,72.910000,1504850059.470000,0.720000,258.294370,194.000000,0,4.300000,1508416470.040000,
us2000ahwk,15.294100,-94.121900,54.750000,1504850223.990000,1.040000,195.805590,174.000000,0,4.600000,1507205648.465000,
us2000arrk,15.436200,-94.753100,36.400000,1504850557.880000,0.480000,149.661740,114.000000,0,4.200000,1507206161.040000,
us2000arr2,15.058600,-95.224500,38.700000,1504850627.250000,0.900000,384.161450,174.000000,0,4.200000,1508417053.040000,
us2000arr4,15.174900,-94.904100,40.340000,1504850711.370000,0.600000,144.769380,148.000000,0,4.300000,1507206377.040000,
us2000ahwt,15.437000,-94.553500,48.500000,1504850928.420000,0.940000,145.992470,167.000000,0,4.600000,1507206498.471000,
us2000arr1,15.346100,-93.910300,69.880000,1504851196.580000,0.750000,83.948450,196.000000,0,4.300000,1507206615.040000,
us2000ahx3,15.447600,-94.627000,46.760000,1504851979.140000,1.500000,162.559780,151.000000,0,4.300000,1507207374.040000,
us2000ahxc,72.630900,3.845500,10.000000,1504852332.790000,0.720000,710.281720,85.000000,0,4.700000,1506500812.040000,
us2000arr7,14.877300,-93.730700,75.650000,1504852399.090000,0.770000,222.491190,181.000000,0,4.000000,1508417260.040000,
us2000arr6,15.268800,-94.348400,45.740000,1504852477.570000,0.750000,296.766110,146.000000,0,4.200000,1508417186.040000,
us2000arut,15.509400,-94.239200,43.760000,1504852684.420000,0.560000,294.208740,194.000000,0,4.200000,1508417495.040000,
us2000ahxh,36.995600,-104.950700,6.270000,1504853614.760000,0.450000,18.902300,93.000000,0,3.600000,1506502179.942000,
us2000ay43,15.445900,-94.897600,61.280000,1504853757.100000,1.270000,134.428710,135.000000,0,4.100000,1507208959.040000,
us2000ahxm,14.869600,-93.878500,35.640000,1504854069.660000,1.010000,237.946600,178.000000,0,4.200000,1508416715.040000,
us2000ay45,14.601900,-94.797100,44.250000,1504854208.800000,0.800000,190.802040,139.000000,0,4.200000,1507209681.040000,
us2000arri,15.126000,-94.974300,35.680000,1504855233.030000,0.660000,171.454980,173.000000,0,4.200000,1507267404.040000,
us2000al71,53.883200,-164.067700,50.900000,1504855456.090000,0.460000,0.000000,0.000000,0,3.000000,1506512514.040000,
us2000arrn,15.186700,-94.183100,42.420000,1504855556.820000,0.870000,277.307860,211.000000,0,4.100000,1508417320.040000,
us2000ahy6,15.608200,-94.795600,34.650000,1504855839.640000,1.270000,141.656060,135.000000,0,4.400000,1507272411.040000,
us2000ahy5,42.659800,-111.446000,6.580000,1504855878.650000,0.290000,2.112610,95.000000,0,3.200000,1506513502.040000,
us2000ahy9,15.577700,-94.636500,47.530000,1504856316.640000,1.260000,159.001700,143.000000,0,4.400000,1507272530.040000,
us2000ay0x,15.466100,-94.773800,38.210000,1504856777.400000,0.750000,146.770800,158.000000,0,4.100000,1507272900.040000,
us2000ahyf,42.565300,-111.410100,6.350000,1504857069.370000,0.220000,4.002840,59.000000,0,3.200000,1506514849.744000,
us2000aruq,15.553700,-94.675900,36.840000,1504857079.940000,0.800000,155.221240,109.000000,0,4.300000,1507273123.040000,
us2000ahyk,15.533900,-94.775800,42.450000,1504857596.840000,0.980000,144.991760,145.000000,0,4.500000,1507273278.040000,
us2000arul,14.851100,-94.791400,28.930000,1504857669.260000,0.390000,586.638440,172.000000,0,4.300000,1508417438.040000,
us2000ahyr,15.745700,-95.000300,35.100000,1504857969.210000,0.690000,118.639730,129.000000,0,4.300000,1507273502.040000,
us2000arui,14.829700,-94.473800,45.650000,1504858026.090000,0.830000,233.721380,192.000000,0,4.200000,1507273559.040000,
us2000al72,52.535200,-169.213900,91.970000,1504858190.760000,0.520000,44.364810,207.000000,0,2.900000,1506518705.040000,
us2000ahyx,42.657200,-111.449000,5.820000,1504858590.510000,0.120000,1.779040,94.000000,0,2.500000,1508302244.040000,
us2000ahz1,15.833000,-94.685200,76.270000,1504858630.350000,0.950000,152.441490,143.000000,0,4.300000,1507273928.040000,
us2000ahz3,15.121000,-94.390400,30.230000,1504859478.950000,1.190000,197.584630,134.000000,0,4.300000,1507274119.040000,
us2000ahz5,15.214800,-94.172500,50.770000,1504859674.330000,1.170000,206.035070,130.000000,0,5.300000,1507274191.040000,
us2000ahzq,15.296200,-93.912700,66.160000,1504860168.880000,1.170000,253.179630,176.000000,0,4.500000,1508416775.040000,
us2000arrb,15.785000,-94.081100,52.870000,1504860180.930000,1.040000,281.088320,168.000000,0,4.600000,1507279485.040000,
us2000ay4d,15.323200,-94.834000,49.340000,1504860354.710000,0.910000,145.102950,164.000000,0,4.400000,1507279655.040000,
us2000ay4f,15.371600,-94.748400,56.330000,1504860843.930000,0.570000,152.107920,175.000000,0,4.100000,1507279898.040000,
us2000ahzj,15.509000,-94.722700,29.780000,1504861697.260000,0.950000,151.107210,138.000000,0,4.500000,1508321780.040000,
us2000ahzl,15.395200,-94.488400,66.550000,1504861821.740000,1.070000,211.372190,136.000000,0,4.500000,1508321877.040000,
us2000ahzn,15.419400,-94.340300,53.520000,1504861953.890000,0.970000,198.696530,139.000000,0,4.600000,1507808621.040000,
us2000arru,15.304700,-93.817500,76.220000,1504862110.520000,1.180000,243.839670,183.000000,0,4.500000,1508321930.040000,
us2000arrf,15.857700,-94.052200,10.000000,1504862314.700000,1.160000,279.531660,153.000000,0,4.300000,1508321517.040000,
us2000arrd,15.537600,-94.691400,72.090000,1504862437.150000,0.930000,340.797350,173.000000,0,4.200000,1508321685.040000,
us2000ai00,61.411800,-140.089900,5.000000,1504864578.450000,0.890000,22.460380,26.000000,0,2.700000,1507731308.040000,
us2000ai6y,61.399500,-140.201100,5.000000,1504864612.180000,1.160000,26.685600,22.000000,0,2.800000,1507732206.040000,
us2000ai01,37.325500,-97.780500,5.780000,1504864780.960000,0.390000,11.007810,197.000000,0,2.400000,1507729251.040000,
us2000arrg,14.741800,54.807400,10.000000,1504865304.740000,1.000000,1138.029650,186.000000,0,4.400000,1507730290.040000,
us2000ai05,15.149600,-94.705400,34.250000,1504865932.800000,1.270000,198.029390,136.000000,0,4.600000,1507815450.040000,
us2000ai08,5.395500,125.895900,102.530000,1504866064.730000,0.740000,188.133480,81.000000,0,4.600000,1507648421.040000,
us2000ai0d,12.612200,-94.744300,35.000000,1504867425.390000,1.410000,391.611180,173.000000,0,4.400000,1507816155.040000,
us2000ai0i,62.182300,-149.696500,44.500000,1504868579.820000,0.520000,0.000000,0.000000,0,2.400000,1507719684.040000,
us2000ai0k,15.664400,-94.940000,43.710000,1504868772.560000,0.970000,125.533510,131.000000,0,4.200000,1507803424.040000,
us2000ai0n,15.058300,-94.608500,16.780000,1504869085.810000,0.910000,247.842510,140.000000,0,4.500000,1507805428.040000,
us2000ai0r,42.626800,-111.459500,6.200000,1504869744.140000,0.230000,1.779040,75.000000,0,2.900000,1507649340.040000,
us2000ai0u,15.776700,-94.879900,23.760000,1504869954.560000,0.960000,131.426580,84.000000,0,5.000000,1507812496.040000,
us2000ai11,16.030300,-94.536900,68.030000,1504870992.190000,0.790000,172.122120,145.000000,0,4.800000,1507816699.040000,
us2000ai17,15.255500,-94.380800,41.340000,1504871507.870000,1.430000,299.768240,122.000000,0,4.700000,1507819075.040000,
us2000ai1f,15.525500,-94.877300,22.250000,1504872206.630000,0.980000,134.539900,124.000000,0,4.500000,1507808474.040000,
us2000ai1k,15.420800,-94.570100,56.700000,1504872377.480000,0.950000,169.119990,75.000000,0,5.200000,1507814477.040000,
us2000ay5d,15.494300,-94.698000,36.790000,1504872746.770000,1.370000,153.998150,121.000000,0,4.300000,1507801571.040000,
us2000ars6,15.273200,-93.758600,88.420000,1504873043.980000,0.800000,236.723510,187.000000,0,4.300000,1508321714.040000,
us2000ai1z,15.110100,-94.365100,35.040000,1504874759.980000,0.970000,200.475570,143.000000,0,4.700000,1507813342.040000,
us2000ai2d,39.535500,140.451900,14.540000,1504877000.620000,0.890000,148.661030,116.000000,0,4.900000,1506066435.783000,
us2000ai2h,15.574800,-94.268700,59.140000,1504877227.560000,1.170000,297.878010,211.000000,0,4.300000,1508506079.040000,
us2000ai2p,15.360800,-94.630900,35.040000,1504877634.660000,1.400000,224.826180,155.000000,0,4.300000,1509171866.040000,
us2000ai2s,15.019600,-94.655700,27.170000,1504877790.240000,1.170000,207.702920,153.000000,0,4.500000,1508506241.040000,
us2000ai2u,15.249400,-94.591300,35.030000,1504878235.020000,1.400000,172.344500,150.000000,0,4.500000,1508506303.040000,
us2000ai2x,15.374500,-94.467100,34.910000,1504878549.270000,1.240000,306.217260,179.000000,0,4.400000,1508506452.040000,
us2000arrt,15.193300,-92.312300,81.170000,1504879798.780000,0.800000,87.951290,217.000000,0,4.300000,1508508020.040000,
us2000ai3a,15.444300,-93.987200,52.520000,1504880185.570000,1.220000,266.411240,181.000000,0,4.600000,1508506515.040000,
us2000ai3c,15.884300,-94.221000,82.670000,1504880703.660000,1.400000,153.331010,150.000000,0,5.100000,1508506632.040000,
us2000ai3i,15.298900,-94.687300,41.070000,1504881610.960000,1.430000,160.891930,120.000000,0,5.000000,1508506707.040000,
us2000ai3n,15.522600,-94.387200,60.160000,1504881902.080000,1.470000,193.692980,70.000000,0,5.300000,1508506798.040000,
us2000arrw,15.510100,-94.810200,36.060000,1504882974.840000,1.360000,141.878440,138.000000,0,4.200000,1507905240.040000,
us2000ai4f,-15.280500,-172.452900,10.000000,1504884005.650000,1.000000,168.119280,62.000000,0,5.000000,1507405524.040000,
us2000ai45,29.029400,51.643800,10.000000,1504884246.040000,0.980000,639.564880,84.000000,0,4.400000,1508446241.040000,
us2000ay69,15.256400,-94.828600,51.010000,1504884967.030000,1.090000,148.327460,168.000000,0,4.300000,1508446171.040000,
us2000arrz,13.701100,121.154400,115.660000,1504885790.410000,1.400000,1063.087590,134.000000,0,4.300000,1507214245.040000,
us2000arsa,25.251700,-45.183200,10.000000,1504886367.500000,1.210000,1987.298870,178.000000,0,4.800000,1507407381.040000,
us2000ai53,14.954900,-94.657200,10.000000,1504886881.280000,1.460000,179.683040,147.000000,0,4.600000,1508446016.040000,
us2000aixn,15.370900,-94.199600,69.260000,1504887139.820000,1.110000,284.979970,182.000000,0,4.100000,1508445892.040000,
us2000ai5f,15.344700,-94.398900,63.770000,1504887146.020000,1.480000,304.438220,167.000000,0,4.900000,1508445837.040000,
us2000ars1,0.563400,121.584200,87.490000,1504887163.560000,0.900000,107.743110,127.000000,0,4.400000,1507409125.040000,
us2000ai5q,15.291500,-94.858300,30.290000,1504887267.630000,1.210000,143.879860,77.000000,0,4.800000,1508445753.040000,
us2000ai7e,51.334700,-174.801300,33.060000,1504887451.250000,0.390000,105.074550,262.000000,0,2.600000,1505261408.575000,
us2000ai5r,15.142300,-94.454100,31.390000,1504887555.910000,1.330000,190.357280,130.000000,0,5.000000,1508445423.040000,
us2000ai66,42.616900,-111.477900,9.020000,1504888942.550000,0.340000,3.224510,74.000000,0,3.100000,1508445286.040000,
us2000ai6c,15.746000,-93.836000,86.230000,1504888949.550000,1.090000,137.208460,111.000000,0,5.100000,1508445081.040000,
us2000ai6n,-6.042600,130.804000,126.880000,1504889103.890000,0.580000,221.045720,109.000000,0,4.600000,1504986511.040000,
us2000ai6w,15.208400,-94.327900,35.000000,1504890105.010000,1.220000,292.985650,169.000000,0,4.800000,1508248542.040000,
us2000ai73,15.618400,-94.685200,20.970000,1504890172.380000,0.930000,153.219820,121.000000,0,4.900000,1507224552.040000,
us2000ars4,14.683700,54.769300,10.000000,1504891219.920000,0.740000,1029.508210,158.000000,0,4.400000,1507214396.040000,
us2000ay6x,15.324700,-94.742800,18.780000,1504891314.870000,1.390000,154.331720,169.000000,0,4.100000,1507757730.040000,
us2000arsh,-6.841600,133.238800,19.980000,1504891333.730000,1.360000,248.287270,77.000000,0,4.500000,1507218535.040000,
us2000ai7p,15.140400,-94.495000,36.220000,1504891955.840000,1.100000,186.354440,156.000000,0,4.300000,1507220383.040000,
us2000ai7w,14.712500,54.709400,10.000000,1504892136.330000,0.760000,1029.063450,50.000000,0,5.100000,1507220774.040000,
us2000ai7t,60.023500,-153.218400,132.900000,1504892251.610000,1.040000,0.000000,0.000000,0,2.700000,1507221513.040000,
us2000ai7x,15.684400,-93.871800,70.140000,1504893167.290000,0.820000,144.991760,130.000000,0,4.400000,1507759006.040000,
us2000ai89,15.380100,-94.339000,37.310000,1504893629.390000,1.170000,194.360120,120.000000,0,4.900000,1507223882.040000,
us2000ai8l,15.685300,-94.926800,26.960000,1504895054.010000,0.870000,165.673100,71.000000,0,5.000000,1507758747.040000,
us2000ars8,15.092100,-94.423700,33.240000,1504895755.810000,1.310000,195.472020,159.000000,0,4.200000,1507226384.040000,
us2000ars7,-12.210900,166.980300,239.130000,1504896441.090000,0.440000,965.796340,179.000000,0,4.400000,1507226983.040000,
us2000ai8x,16.231000,-94.981400,63.240000,1504897044.080000,0.920000,171.343790,65.000000,0,5.300000,1507228210.797000,
us2000aruj,51.600600,151.058900,526.160000,1504897268.300000,0.490000,482.675790,140.000000,0,4.000000,1507231117.040000,
us2000aku3,42.572300,-111.436200,6.200000,1504897427.450000,0.520000,1.890230,57.000000,0,2.700000,1507231499.688000,
us2000ay7g,15.529200,-94.616200,52.130000,1504897486.190000,1.100000,162.003830,161.000000,0,4.500000,1507238199.040000,
us2000ai96,15.042700,-94.112800,38.050000,1504897612.480000,1.080000,228.495450,131.000000,0,4.700000,1507238423.040000,
us2000aia4,59.254400,-152.560100,64.000000,1504899189.170000,0.770000,0.000000,0.000000,0,4.000000,1508250748.040000,
us2000aia5,42.573300,-111.428900,13.750000,1504899482.480000,0.630000,2.223800,63.000000,0,2.600000,1511309449.230000,
us2000aib3,42.571000,-111.436300,9.270000,1504899556.990000,0.240000,2.001420,62.000000,0,2.800000,1507301684.729000,
us2000aibq,42.569400,-111.438300,8.270000,1504899687.060000,0.240000,2.001420,85.000000,0,2.500000,1507307224.040000,
us2000arse,18.419500,122.647800,10.000000,1504900520.170000,0.980000,511.029240,170.000000,0,4.200000,1507311521.040000,
us2000aib4,14.947000,-94.408400,20.030000,1504901358.420000,1.040000,203.588890,141.000000,0,4.700000,1507312118.040000,
us2000arsf,-18.941300,169.195400,147.630000,1504901653.360000,0.950000,288.204480,261.000000,0,4.800000,1508248263.040000,
us2000ay7u,15.528000,-94.780500,44.330000,1504902279.690000,0.370000,144.658190,179.000000,0,4.100000,1507322720.040000,
us2000aibc,60.197900,-153.239200,145.300000,1504902403.230000,0.720000,0.000000,0.000000,0,2.900000,1507758633.040000,
us2000aicc,61.239100,-150.811000,56.600000,1504904826.450000,0.470000,0.000000,0.000000,0,2.500000,1505532385.040000,
us2000aicp,15.514400,-94.829100,34.930000,1504905185.860000,1.290000,139.765830,144.000000,0,4.200000,1507584138.040000,
us2000aicx,15.553700,-94.309300,57.560000,1504906074.120000,0.920000,117.972590,164.000000,0,4.300000,1507583907.040000,
us2000aid9,15.362100,-94.468800,53.010000,1504906286.880000,1.170000,139.209880,123.000000,0,4.800000,1507583832.040000,
us2000aidm,15.237500,-93.999500,58.610000,1504906777.790000,0.870000,98.291960,122.000000,0,4.500000,1507583426.040000,
us2000aie6,15.685700,-94.635900,42.950000,1504907581.030000,0.880000,151.774350,115.000000,0,4.700000,1507527901.040000,
us2000aie8,15.425000,-94.816800,35.000000,1504907824.380000,1.130000,174.012350,141.000000,0,4.700000,1507528089.040000,
us2000aier,15.393300,-94.043200,57.280000,1504908894.680000,1.050000,94.733880,145.000000,0,4.400000,1508190872.040000,
us2000aif0,36.287200,-97.506900,6.887000,1504909701.800000,0.460000,0.000000,25.000000,0,3.000000,1505534833.040000,
us2000aif4,15.331700,-93.890300,30.990000,1504909723.330000,0.780000,252.178920,146.000000,0,4.800000,1508190988.040000,
us2000aif7,36.284800,-97.507600,8.171000,1504909902.600000,0.360000,0.000000,39.000000,0,2.500000,1507584628.040000,
us2000aifs,44.316000,82.681500,35.000000,1504911443.790000,1.210000,277.196670,62.000000,0,4.400000,1505531149.040000,
us2000aigc,15.064100,-94.157100,49.340000,1504912951.980000,1.420000,271.414790,206.000000,0,4.100000,1507584278.040000,
us2000aign,18.895800,-155.314000,12.720000,1504914308.880000,0.590000,32.578670,256.000000,0,2.600000,1505532783.040000,
us2000arsl,16.806400,-94.659200,105.000000,1504915283.200000,1.100000,163.671680,150.000000,0,4.300000,1507527120.040000,
us2000aih8,42.583900,-111.439100,6.140000,1504916278.960000,0.180000,1.000710,57.000000,0,2.500000,1511309811.280000,
us2000aih9,42.571800,-111.428100,5.530000,1504916318.430000,0.260000,2.446180,71.000000,0,2.800000,1511309812.780000,
us2000aihy,15.801000,-94.680100,31.620000,1504916596.850000,0.900000,152.886250,131.000000,0,4.200000,1507527636.040000,
us2000aiht,15.651200,-94.517500,30.480000,1504918078.980000,0.790000,139.209880,200.000000,0,4.400000,1507527717.040000,
us2000ay90,15.296900,-94.456100,47.010000,1504918842.770000,0.900000,139.988210,175.000000,0,3.900000,1507071137.040000,
us2000ay91,15.677300,-93.537100,67.690000,1504919175.710000,0.810000,34.135330,202.000000,0,4.100000,1507071784.040000,
us2000akf7,19.404300,-155.300500,13.760000,1504919482.270000,0.390000,0.222380,59.000000,0,2.500000,1506640831.040000,
us2000aiic,15.304000,-94.139000,32.430000,1504919644.400000,1.180000,108.076680,205.000000,0,4.100000,1508284957.040000,
us2000arv3,7.794100,-82.436900,13.810000,1504919742.200000,0.660000,98.514340,170.000000,0,4.300000,1506642711.040000,
