LatGridBinSize 4.0
LonGridBinSize 4.0
# Comment
# This file was generated on 2018/09/21
# Using the following query, run against the QA database:
#  select trunc(doriginlatcached/4)*4 lat, trunc(doriginloncached/4)*4 lon, count(epc.idevent) event_count, 
#         max(dorigindepthcached) max_depth, min(dorigindepthcached) min_depth, 
#         trunc(avg(dorigindepthcached)) avg_depth, 
#         round(min(dprefmagcached),1) min_mag, round(max(dprefmagcached),1) max_mag,
#         round(avg(dprefmagcached),1) avg_mag
#  from eventprefercache epc, eventtracking et
#  where epc.idevent = et.idevent
#    and et.fpubstatus > 2 /* some sort of pub */
#  --  and (doriginlatcached)  between 20 and 70
#  --  and (doriginloncached) between -160 and -100
#  group by trunc(doriginlatcached/4)*4, trunc(doriginloncached/4)*4
#  order by lat, lon
#  ;
#
# First two lines of file must be LatGridBinSize and LonGridBinSize 
# Comment lines are allowed but first character must be '#'
# Header line must be first blank line after the GridSize lines, and must start with "LAT  LON"
LAT  LON   EVENT_COUNT  MAX_DEPTH  MIN_DEPTH  AVG_DEPTH  MIN_MAG  MAX_MAG  AVG_MAG  
32   108   4            16.64      10         12         3.9      4.8      4.4      
32   112   2            10         10         10         4.4      4.6      4.5      
32   116   2            15.09      10         12         4.3      4.9      4.6      
32   120   3            21.6       10         13         4.1      4.7      4.5      
32   124   1            14.24      14.24      14         4.8      4.8      4.8      
32   128   152          138.13     1.6        23         3.3      7        4.6      
32   132   94           440.08     2.84       86         3.3      6.2      4.5      
32   136   284          431.4      1          156        3.3      6        4.5      
32   140   769          143.65     1          38         3.4      6.3      4.6      
32   144   2            17.8       16.96      17         4.6      4.9      4.7      
36   -128  1            14.43      14.43      14         3.6      3.6      3.6      
36   -124  1            5.65       5.65       5          4        4        4        
36   -120  1027         74.16      -2.1       6          1.1      6.1      2.8      
36   -116  758          26         -1.86      7          0.8      5.7      2.9      
36   -112  304          21.99      -2.52      5          1.7      4.9      2.9      
36   -108  97           20.57      -2.9       6          2        4.1      2.8      
36   -104  249          20.03      0          4          1.1      5.3      2.8      
36   -100  6            6.44       4.78       5          2.3      3.1      2.7      
36   -96   7519         56.21      0          5          0.8      5.8      2.7      
36   -92   28           9.22       0.02       4          2        3.6      2.5      
36   -88   169          27.6       0          8          2        4        2.7      
36   -84   22           22.44      0          12         2.2      3.8      2.7      
36   -80   76           29.6       0          10         2        4.2      2.6      
36   -76   94           15.94      0.1        5          0.1      5.6      2.3      
36   -72   5            9.87       0          3          0        4.1      1.9      
36   -68   1            5          5          5          3.5      3.5      3.5      
36   -60   2            10         10         10         4.1      4.4      4.2      
36   -32   14           16.7       10         10         4.4      5        4.7      
36   -28   32           19.58      8.61       11         4.1      5.4      4.7      
36   -24   4            10.22      10         10         4.1      5.7      4.7      
36   -20   2            10         10         10         3.9      4.7      4.3      
36   -16   3            14.75      10         12         4.3      4.8      4.5      
36   -12   8            16.32      10         12         4.1      4.7      4.3      
36   -8    17           27.05      9.66       15         2.8      4.7      3.8      
36   -4    12           89.7       1.9        25         3.1      4.6      3.9      
36   0     57           62.2       0          11         2.5      5.5      4.1      
36   4     16           26.68      5.55       11         0        5        4.2      
36   8     3            21.71      11.42      16         3.8      4.7      4.2      
36   12    58           488.45     3          144        2.7      5.8      4.3      
36   16    31           65.7       1          16         3.3      5.3      4.3      
36   20    560          168.1      0          16         0        6.5      4.4      
36   24    251          184.33     1          29         2.6      6.6      4.3      
36   28    138          128.6      2.24       26         3.2      6        4.3      
36   32    21           85.4       2          14         3.3      5        4.2      
36   36    52           29.98      1.17       9          3.4      5.6      4.4      
36   40    221          53.11      1          14         3.4      7.2      4.4      
36   44    90           61.74      3.3        12         3.5      6.4      4.4      
36   48    25           62.93      7.4        21         3.6      5.1      4.3      
36   52    64           37.12      1          16         3.5      5.4      4.3      
36   56    37           31.86      5          13         3.9      5.6      4.4      
36   60    3            10         10         10         4.4      4.8      4.7      
36   64    18           46.24      10.42      24         4        5.6      4.6      
36   68    1324         400.57     3.26       137        3.1      7.5      4.3      
36   72    543          237.14     2.95       68         2.7      7.2      4.4      
36   76    92           116.72     7.87       34         3.4      6.4      4.4      
36   80    26           39.71      0          14         3.9      5.8      4.5      
36   84    11           24.81      9.93       14         3.7      5.6      4.6      
36   88    15           27.17      10         12         3.9      5.3      4.5      
36   92    28           34.31      9          15         4        5.4      4.5      
36   96    23           35         10         15         4        5.1      4.4      
36   100   18           31.57      9          16         4.3      5.9      4.8      
36   104   12           64.05      10         24         4        5.4      4.4      
36   108   17           16.48      9.93       12         3.6      4.5      4.1      
36   112   2            25.08      10         17         4.4      4.4      4.4      
36   116   7            29.19      10         14         4.2      4.7      4.5      
36   120   8            46.24      10         18         4.2      4.6      4.4      
36   124   3            17.27      10         14         4.4      5        4.7      
36   128   4            572.51     5.4        149        4        5.5      4.7      
36   132   38           510.33     347.21     397        3        4.9      4.2      
36   136   166          336.19     1.03       75         3.2      6.2      4.5      
36   140   2353         163.35     1          37         0        6.9      4.6      
36   144   270          55.09      7.31       27         3.2      7.3      4.6      
40   -136  2            10         10         10         3.8      4.6      4.2      
40   -128  44           16.4       10         10         3        5.2      3.7      
40   -124  711          35.9       0          14         2        6.9      3.4      
40   -120  195          52.34      -1.67      12         1.7      5.7      3        
40   -116  888          18.3       0          5          1.3      4.7      2.9      
40   -112  113          16.9       -2         1          1.2      3.5      2.2      
40   -108  838          76.2       -3.25      7          0.8      5.3      2.9      
40   -104  936          17.1       0          0          1.3      4.8      3.2      
40   -100  36           14.75      1.23       5          2        4.1      3.1      
40   -96   3            5.69       5          5          2.9      3.5      3.1      
40   -88   3            9.86       5          6          2.4      2.9      2.6      
40   -84   5            5          1          4          2.6      4.2      3.3      
40   -80   24           13         0          4          1.8      4        2.5      
40   -76   15           9          0          4          1.1      3.1      2.3      
40   -72   59           18.5       0          5          0.2      3        1.7      
40   -68   102          18.66      0.01       6          1        4        1.8      
40   -64   10           18         5          15         1.8      4.5      3.1      
40   -60   1            10         10         10         3        3        3        
40   -52   1            15.21      15.21      15         3.8      3.8      3.8      
40   -28   53           27.43      9.98       10         4        5.4      4.7      
40   -24   1            10         10         10         4.8      4.8      4.8      
40   -16   1            14.79      14.79      14         4.7      4.7      4.7      
40   -12   2            10         9.97       9          4.2      4.6      4.4      
40   -8    2            20.7       10         15         3.3      4.8      4.1      
40   0     15           17.33      0          5          3.4      4.8      4.1      
40   4     3            9.75       7.74       8          4        5.3      4.7      
40   8     13           15         1          8          3.3      4.6      3.9      
40   12    143          437.47     2          20         1.6      6.6      4.3      
40   16    107          32.31      1          12         2        5.1      4.1      
40   20    105          34.06      0          9          2.9      5.8      4.2      
40   24    65           20.57      1          10         3.3      6.9      4.4      
40   28    21           21.6       3.2        9          3.3      5.1      4.2      
40   32    11           15.6       4.1        8          3.9      4.5      4.1      
40   36    5            19.5       5          13         4        5.1      4.4      
40   40    24           33.54      1          10         3.3      5.5      4.4      
40   44    63           154.91     2.73       26         2.7      5.8      4.4      
40   48    37           66.34      9.89       35         3.7      5.5      4.4      
40   52    14           63.61      10         37         4        5.2      4.5      
40   60    9            27.62      7.32       16         3.8      4.8      4.3      
40   64    3            15.77      10         11         4.4      4.7      4.5      
40   68    41           57.84      8.08       26         2.9      6        4.4      
40   72    53           52.31      3.51       24         3.7      5.6      4.4      
40   76    81           48.48      4.83       23         3.8      6        4.5      
40   80    41           50.28      10         24         4        5.5      4.5      
40   84    60           45.08      8.45       22         4        6.2      4.6      
40   88    17           36.53      9.99       23         4.1      5.5      4.6      
40   92    2            10         9.83       9          4.7      5.3      5        
40   96    4            16.34      12.66      14         4        5.2      4.6      
40   100   4            16.99      13.92      15         4        4.8      4.4      
40   104   9            29.39      10         16         4        5.4      4.6      
40   108   2            18.89      11.8       15         4.4      4.6      4.5      
40   112   3            29.27      13.99      19         4.1      4.3      4.2      
40   116   1            15.28      15.28      15         4.6      4.6      4.6      
40   120   7            44.81      9.97       27         4.2      5        4.6      
40   128   15           569        0          295        2.9      6.3      4.7      
40   132   15           519.08     350.6      438        4        5.7      4.5      
40   136   49           306.17     5.19       192        3.6      5.3      4.4      
40   140   585          212.69     1.22       63         3.5      6.7      4.6      
40   144   327          150.95     5.92       51         3.2      6.3      4.5      
40   148   54           60.54      9.99       31         4.1      5.2      4.5      
44   -128  140          53.13      3.95       10         2.7      5.9      3.9      
44   -124  45           40.48      0          22         2        4.5      3        
44   -120  410          69.74      -1.5       16         1.1      4.3      2.6      
44   -116  47           55.09      0          7          1.7      4        2.7      
44   -112  549          27.1       -2         9          1.8      5.8      2.8      
44   -108  310          17.89      0.24       8          1.7      4.8      2.8      
44   -104  184          15.47      0          0          2.2      4.5      3        
44   -100  1            5.09       5.09       5          3.3      3.3      3.3      
44   -96   1            5          5          5          3        3        3        
44   -92   82           0          0          0          1.8      3.3      2.7      
44   -88   11           13.14      0          3          1.3      3.2      2        
44   -84   5            0          0          0          2.2      2.3      2.2      
44   -80   12           12.05      0          2          1.9      3.8      2.6      
44   -76   19           18.3       8          16         2.4      4.4      3.2      
44   -72   100          26.63      3          15         1.3      4.5      2.6      
44   -68   168          25.1       1          9          0.8      4.4      2.1      
44   -64   174          18         0          4          0.7      3.7      2.1      
44   -60   1            18         18         18         2.7      2.7      2.7      
44   -56   1            18.51      18.51      18         4.3      4.3      4.3      
44   -48   1            10         10         10         4.3      4.3      4.3      
44   -44   1            18         18         18         4.2      4.2      4.2      
44   -32   1            15.37      15.37      15         4.8      4.8      4.8      
44   -28   12           32.24      9.94       11         4.3      5        4.6      
44   -24   34           16.37      10         10         4.2      5.5      4.6      
44   0     7            10         2          5          3.5      4.5      3.9      
44   4     22           16.16      1.46       5          2.7      4.8      3.9      
44   8     76           64.6       1.01       11         2.5      6        4.2      
44   12    20           26.3       2          8          3.3      4.5      4        
44   16    19           24.76      3          11         2.6      4.6      4        
44   20    8            25.21      2          8          2.6      4.6      4        
44   24    67           151.83     4.9        109        3.4      5.6      4.3      
44   32    1            9.87       9.87       9          4.1      4.1      4.1      
44   36    7            22.34      10         14         4.2      4.9      4.5      
44   40    3            15.27      9.93       11         3.8      4.4      4.2      
44   52    1            10         10         10         4.4      4.4      4.4      
44   68    1            14.51      14.51      14         4        4        4        
44   76    3            37.06      15.06      23         4.2      4.6      4.4      
44   80    27           62.44      7.95       26         4        6.3      4.7      
44   84    11           33.03      10         16         4.1      5.1      4.5      
44   88    3            14.14      10         11         4.7      5        4.9      
44   92    6            24.01      10         16         4.1      5.1      4.6      
44   96    3            14.39      3.87       9          4.5      5.7      5        
44   100   7            17.55      10         14         4.1      4.6      4.4      
44   104   1            15.75      15.75      15         4.4      4.4      4.4      
44   120   2            13.78      12.8       13         4.2      4.5      4.3      
44   124   15           19.25      10         12         4        5.3      4.7      
44   128   3            585.47     10         203        4.5      5.8      5        
44   132   1            62.09      62.09      62         4.3      4.3      4.3      
44   136   9            503.47     10         302        4        5.7      4.4      
44   140   77           415.42     5.66       205        3.8      6.2      4.4      
44   144   143          459.15     8.91       198        3.5      5.8      4.4      
44   148   440          393.32     5.15       75         3.4      7        4.6      
44   152   285          150.87     1          53         3.8      5.9      4.5      
44   156   11           25.13      10         13         3.9      5.2      4.5      
48   -176  2651         255        0.2        28         2.1      6.6      3.1      
48   -172  1698         253.06     0.1        29         2.2      7        3.3      
48   -168  411          150.6      3.3        29         2.5      5.4      3.3      
48   -164  48           64.6       2          23         2.5      5.6      3.2      
48   -152  2            14.98      14.77      14         3.5      4.2      3.9      
48   -140  1            16.54      16.54      16         4.5      4.5      4.5      
48   -136  16           15.14      10         11         3.8      4.7      4.3      
48   -132  6            14.84      1          6          3.1      4.2      4        
48   -128  185          43.52      1          11         3.3      6.2      4.4      
48   -124  45           65.8       5          18         2.4      6.5      3.9      
48   -120  119          62         -1.1       16         1.6      4.7      2.6      
48   -116  32           20.4       -0.54      5          1.8      4.5      2.8      
48   -112  36           50         0          10         1.8      3.9      2.9      
48   -108  1            18.1       18.1       18         2.4      2.4      2.4      
48   -104  1            5          5          5          3.8      3.8      3.8      
48   -100  4            5.05       1          2          3.2      3.9      3.6      
48   -92   2            10.61      5          7          1.5      2.5      2        
48   -88   1            5          5          5          2.7      2.7      2.7      
48   -80   5            18         5          9          2.4      3.9      3.3      
48   -68   4            21         15         18         2.7      3.9      3.4      
48   -64   6            22         13.61      17         2.6      4.2      3.6      
48   -60   2            5.23       1          3          2.7      2.8      2.8      
48   -48   2            14.13      10         12         4.3      4.3      4.3      
48   -32   1            16.53      16.53      16         4.7      4.7      4.7      
48   -28   31           19.6       10         12         4.2      5.5      4.6      
48   -24   8            11.76      10         10         4.5      5.2      4.8      
48   -4    3            3          2          2          3.5      4.1      3.8      
48   0     11           12.4       2          7          2.4      4.3      3.3      
48   4     4            14         0          7          2.7      4.6      3.5      
48   8     1            10         10         10         3.6      3.6      3.6      
48   12    4            20.6       10         13         3.1      4.1      3.6      
48   16    38           11.81      1          5          2.8      5        4.2      
48   20    1            4.6        4.6        4          4        4        4        
48   32    2            14.94      10         12         4.4      4.5      4.4      
48   72    1            14.92      14.92      14         4.8      4.8      4.8      
48   76    1            10         10         10         4.9      4.9      4.9      
48   80    2            23.71      15.01      19         4.1      4.6      4.4      
48   84    20           48.94      10         21         4        5.8      4.5      
48   88    16           35.15      10         14         4        4.8      4.4      
48   92    38           20.24      2.97       13         3.9      6.8      4.6      
48   96    42           24.78      9.62       14         3.9      5.8      4.5      
48   100   3            16.49      10         12         4.2      4.9      4.6      
48   104   3            18.68      10         14         4.2      4.5      4.3      
48   116   1            14.88      14.88      14         4.8      4.8      4.8      
48   120   2            16.2       14.92      15         4.1      4.4      4.2      
48   124   1            10.55      10.55      10         4.3      4.3      4.3      
48   128   2            17.31      9.85       13         4.6      4.6      4.6      
48   132   1            15.23      15.23      15         4.2      4.2      4.2      
48   136   1            15.37      15.37      15         5.1      5.1      5.1      
48   140   23           577        10         39         3.8      5.7      4.5      
48   144   19           593.79     452.56     512        4.1      7.7      4.6      
48   148   41           537.19     240.22     384        3.9      5.5      4.3      
48   152   277          418.97     10         96         3.5      6.4      4.5      
48   156   227          196.56     9.42       62         3.6      6.8      4.6      
48   160   29           42.02      10         29         3.2      6.4      4.3      
48   168   10           21.23      10         17         3.8      4.7      4.1      
48   172   77           155.63     3.45       26         2.5      5.6      3.8      
48   176   1898         197.16     1          73         2.5      7.9      3.2      
52   -176  140          269.58     1.43       154        2.5      5.7      3.1      
52   -172  532          271.31     1.7        147        2.4      5.5      3.2      
52   -168  1678         300        0          41         0        6.9      3.2      
52   -164  1346         259.6      0.3        43         2.2      6.2      3.1      
52   -160  1907         232.1      0.2        36         2.3      6.2      3        
52   -156  453          108.5      0.2        29         2.1      5.7      3.2      
52   -152  83           58.7       0          18         2.5      4.7      3.1      
52   -148  873          30.49      3.09       8          2.4      5        3.3      
52   -144  2            25         10         17         3.7      3.7      3.7      
52   -140  2            10         10         10         3.2      3.3      3.3      
52   -136  1            25         25         25         3.6      3.6      3.6      
52   -132  310          44.1       0.7        14         1.8      7.7      3.7      
52   -128  72           55.24      1          11         2.3      5.5      4.1      
52   -120  1            1          1          1          3.4      3.4      3.4      
52   -116  4            5          1          3          3.5      4.6      4.2      
52   -112  2            5          1          3          3.5      3.8      3.7      
52   -60   1            11         11         11         3.9      3.9      3.9      
52   -48   1            10         10         10         4.5      4.5      4.5      
52   -32   147          18.68      3.66       10         4        5.5      4.6      
52   -28   19           17.56      7.43       10         4.2      7.1      4.7      
52   -8    1            3          3          3          4.1      4.1      4.1      
52   -4    6            10         7          8          2.3      3.8      2.8      
52   0     8            13         2          6          2.6      4.2      3.4      
52   4     2            9.94       5.11       7          3.6      3.7      3.6      
52   56    2            10         10         10         4.2      5        4.6      
52   60    1            0          0          0          4.2      4.2      4.2      
52   80    1            14.69      14.69      14         4.3      4.3      4.3      
52   84    6            16.12      0          10         4.1      5.2      4.5      
52   88    3            31.38      10         18         4.1      5        4.5      
52   92    9            17.08      9.96       13         4.1      4.7      4.4      
52   96    3            15.6       10         13         4.1      4.1      4.1      
52   100   1            10         10         10         4.6      4.6      4.6      
52   104   6            22.47      10         13         4.1      4.5      4.4      
52   108   33           27.75      8.96       13         3.9      5.4      4.5      
52   112   6            21.4       10         11         4.2      5        4.5      
52   120   1            27.12      27.12      27         6.1      6.1      6.1      
52   124   3            10         10         10         4.2      4.7      4.5      
52   128   1            9.54       9.54       9          4.7      4.7      4.7      
52   132   2            16.73      10         13         4.3      5.1      4.7      
52   140   9            33.13      9.47       13         3.7      5.1      4.6      
52   148   3            626.25     548.56     599        4.3      6.7      5.3      
52   152   48           640.08     272.28     511        4        8.4      4.5      
52   156   156          290.54     10         105        3.7      7.2      4.6      
52   160   468          204.03     5.43       46         0        6.6      4.5      
52   164   161          52.62      6          20         4        6.2      4.5      
52   168   289          39.38      3.17       17         3.2      7.7      4.3      
52   172   117          135.48     2.2        39         2.5      6.2      4.1      
52   176   225          255.13     0.5        83         2.5      6.5      3.4      
56   -176  2            14.99      10         12         4        4        4        
56   -168  119          35.2       5.5        14         2.8      5.4      3.6      
56   -164  13           54.24      8.1        19         2.7      4.8      3.6      
56   -160  27           231.57     24         197        2.6      5.3      3.5      
56   -156  835          227.8      0          51         2        6.8      2.9      
56   -152  2149         192.6      0          83         1.9      7.1      2.9      
56   -148  3344         79.7       0.2        20         1.9      7.9      3.2      
56   -144  90           56.2       0.1        14         2.4      5.1      3.1      
56   -140  180          94.6       0.6        13         2.3      6.3      2.9      
56   -136  789          30.6       0          6          1.9      6.3      3        
56   -132  63           25         0          5          1.6      4        2.7      
56   -128  2            13.3       1          7          3.1      3.9      3.5      
56   -124  1            14.67      14.67      14         4.4      4.4      4.4      
56   -120  4            6.19       5          5          3.4      4.6      4.2      
56   -56   1            14.7       14.7       14         4.3      4.3      4.3      
56   -52   1            10         10         10         4.5      4.5      4.5      
56   -32   122          27.03      6.29       10         3        5.7      4.6      
56   -28   50           20.43      8.02       10         4.1      5.4      4.6      
56   -4    2            10         6.77       8          2.9      3.8      3.4      
56   0     1            10         10         10         5        5        5        
56   4     1            5.6        5.6        5          3.6      3.6      3.6      
56   8     2            13.38      6.06       9          3.4      4.2      3.8      
56   12    1            10         10         10         2.8      2.8      2.8      
56   44    1            14.78      14.78      14         4.2      4.2      4.2      
56   56    1            14.27      14.27      14         4.2      4.2      4.2      
56   96    1            14.41      14.41      14         4.4      4.4      4.4      
56   100   1            14.22      14.22      14         4.6      4.6      4.6      
56   108   4            21.53      10         12         4        4.5      4.3      
56   112   30           18.46      3.26       12         4        5.4      4.4      
56   116   4            12.83      10         11         4.2      5        4.6      
56   120   7            18.19      9.2        12         4        4.8      4.5      
56   124   1            10         10         10         4.2      4.2      4.2      
56   128   2            16.82      1          8          4.5      5.3      4.9      
56   140   2            10         10         10         4.2      4.4      4.3      
56   144   3            17.01      10         12         4.3      4.7      4.6      
56   148   2            17.05      16.43      16         4.7      4.8      4.7      
56   152   5            39.13      10         16         4        5        4.6      
56   156   6            72.38      10         31         4.4      5.1      4.7      
56   160   58           172.51     5.65       43         4        6.6      4.6      
56   164   21           34.99      7.17       27         4        5.3      4.5      
60   -176  5            14.19      10         11         4.1      4.8      4.5      
60   -172  22           16.81      10         13         2.5      4.5      3.3      
60   -168  5            23.6       10         14         2.5      3.7      3        
60   -164  5            72.8       5.6        25         2.7      3.8      3.2      
60   -160  4            20.2       2.5        12         2.7      4.7      3.5      
60   -156  23           69.9       0.4        13         2.4      3.7      3        
60   -152  730          212.1      0          106        1.9      5.7      2.8      
60   -148  2320         200.2      0          58         1.3      6.2      2.9      
60   -144  520          82.6       0          17         1.9      5.3      2.9      
60   -140  308          72.8       0          7          2        6        2.9      
60   -136  55           18.5       0          5          2.3      4.2      3.1      
60   -132  3            19.7       4.04       13         2.6      4.1      3.4      
60   -124  9            10.94      1          4          4        5.3      4.4      
60   -120  1            15         15         15         4.1      4.1      4.1      
60   -108  2            15.99      10         12         4.5      4.6      4.6      
60   -60   1            18         18         18         4.4      4.4      4.4      
60   -56   5            18         7.59       13         4.1      4.3      4.2      
60   -44   3            10.47      10.01      10         4        4.7      4.4      
60   -40   5            10.06      5.23       9          4.3      4.8      4.6      
60   -28   14           15.15      9.84       10         4        4.7      4.4      
60   -24   10           15.11      7.35       10         4.2      5.1      4.6      
60   -20   11           29.68      9.58       11         4.2      4.8      4.5      
60   -16   7            25.99      3.8        11         4.1      4.5      4.3      
60   0     2            12.51      10         11         4.1      4.8      4.5      
60   4     2            30.4       4.9        17         3.2      4        3.6      
60   8     1            2.6        2.6        2          2.1      2.1      2.1      
60   12    1            15.84      15.84      15         4.6      4.6      4.6      
60   60    2            10.27      10         10         3.4      4.2      3.8      
60   68    1            9.99       9.99       9          4.3      4.3      4.3      
60   136   1            10         10         10         4.9      4.9      4.9      
60   144   4            15.16      13.27      14         4.2      4.5      4.4      
60   148   1            15.29      15.29      15         4.4      4.4      4.4      
60   152   2            17.09      10         13         4.4      4.7      4.6      
60   160   6            17.41      5.01       13         3        5.6      4.4      
60   164   16           30.41      10         15         4        5.2      4.5      
60   168   2            14.89      9.13       12         4.5      4.8      4.7      
60   172   3            17.38      14.06      15         4.3      4.5      4.4      
60   176   3            14.99      6.11       10         4.1      4.6      4.3      
64   -172  17           25.5       9.27       13         3.2      5.3      4.2      
64   -168  13           114.4      5.1        23         2.3      4.4      3.1      
64   -164  116          95.3       0          16         2.4      5.3      3.1      
64   -160  391          52.9       0          17         0        5.8      3.1      
64   -156  74           52.7       0          14         2.1      4.7      2.8      
64   -152  48           35         0          10         2        4.2      2.8      
64   -148  218          134.96     0          17         0.7      5.1      2.8      
64   -144  127          36.9       0          12         1.7      4.6      2.8      
64   -140  90           33.8       0.6        11         2        4        2.9      
64   -136  7            20         1          6          2.5      4        3.3      
64   -132  23           33.42      1          12         2.8      5.1      3.7      
64   -128  4            18.34      1          9          3.7      4.8      4.2      
64   -120  2            9.49       9.03       9          4        4.6      4.3      
64   -116  1            30         30         30         2.8      2.8      2.8      
64   -88   2            10         5          7          3.9      4        4        
64   -84   2            18         18         18         4.1      4.2      4.2      
64   -76   1            15.06      15.06      15         3.5      3.5      3.5      
64   -48   1            10         10         10         4.5      4.5      4.5      
64   -16   496          17.89      0          8          3.6      5.6      4.6      
64   8     1            10         10         10         4.2      4.2      4.2      
64   20    3            15.9       10         13         3.5      4.2      3.9      
64   24    1            10         10         10         3.5      3.5      3.5      
64   60    1            13.64      13.64      13         4.4      4.4      4.4      
64   64    1            10.1       10.1       10         4.1      4.1      4.1      
64   132   1            15.26      15.26      15         4        4        4        
64   136   1            16.08      16.08      16         5.4      5.4      5.4      
64   140   63           17.81      9.77       12         3.7      6.6      4.5      
64   144   3            31.82      12.08      19         4.4      5.5      5        
64   148   1            10         10         10         4.7      4.7      4.7      
68   -164  1            6.87       6.87       6          2.7      2.7      2.7      
68   -160  4            39.6       3.9        18         2.7      4.3      3.6      
68   -156  6            27         5          14         2.5      4        3.2      
68   -152  3            10.5       2.6        7          3.2      3.9      3.5      
68   -148  13           42.8       0          9          2.2      3.9      2.7      
68   -144  1047         64.7       0          7          1.9      6.4      3        
68   -140  25           34.5       0          13         2.3      4.6      2.9      
68   -136  12           33.6       1          16         2.6      4.8      3.5      
68   -132  5            35         9.98       18         3        4.6      3.9      
68   -128  2            16.89      12.96      14         2.8      4.2      3.5      
68   -72   1            18         18         18         4        4        4        
68   -68   1            18         18         18         4.5      4.5      4.5      
68   -64   1            18         18         18         4.5      4.5      4.5      
68   -60   1            10         10         10         4.4      4.4      4.4      
68   -52   5            14.34      0          9          4.2      4.7      4.5      
68   -48   1            10         10         10         4.2      4.2      4.2      
68   -32   1            17.43      17.43      17         3.6      3.6      3.6      
68   -16   5            11.12      7.22       9          4        4.6      4.4      
68   -12   18           17.02      7.71       11         4        5.4      4.5      
68   -8    9            11.75      9.59       10         4.3      6.8      4.9      
68   -4    18           16.35      1          9          4.1      5.4      4.6      
68   0     35           32.07      9.99       10         4.1      5.2      4.5      
68   8     2            10.49      10         10         4.3      4.7      4.5      
68   124   1            15.1       15.1       15         4.4      4.4      4.4      
68   128   2            21.58      18.95      20         4.6      4.7      4.7      
68   132   1            15.07      15.07      15         4.4      4.4      4.4      
68   136   2            10         10         10         4.3      4.8      4.6      
72   -148  1            10         10         10         3        3        3        
72   -128  1            25.05      25.05      25         4.3      4.3      4.3      
72   -120  2            18         13.76      15         3.8      4.7      4.3      
72   -108  1            17.93      17.93      17         4        4        4        
72   -96   1            14.81      14.81      14         4        4        4        
72   -92   4            31         15.68      20         4.2      6        5.2      
72   -80   1            18         18         18         3.8      3.8      3.8      
72   -72   9            18         10         16         3.6      4.7      4.3      
72   -68   1            18         18         18         4        4        4        
72   -52   1            15.63      15.63      15         4.1      4.1      4.1      
72   -4    1            10         10         10         4.3      4.3      4.3      
72   0     20           23.41      5.1        11         4        5.5      4.6      
72   4     41           23.67      8.73       10         2.9      6.3      4.5      
72   8     27           32.48      7.33       12         4        5.7      4.5      
72   12    2            15.04      14.97      15         4.2      4.6      4.4      
72   60    1            10.08      10.08      10         4.9      4.9      4.9      
72   112   2            14.98      10         12         4.2      4.3      4.2      
72   124   2            14.98      10         12         4        4.5      4.3      
72   128   3            15.02      9.94       11         4.3      4.5      4.4      
72   132   9            15.9       10         12         4        4.9      4.4      
72   136   1            22.45      22.45      22         4.6      4.6      4.6      
76   -120  1            10         10         10         4.2      4.2      4.2      
76   -116  1            9.9        9.9        9          4.5      4.5      4.5      
76   -112  2            18         10         14         4        4        4        
76   -108  1            15.73      15.73      15         3.8      3.8      3.8      
76   -104  2            10         10         10         3.6      4.4      4        
76   -96   2            18         10         14         4.2      4.7      4.4      
76   -84   1            15.55      15.55      15         4.1      4.1      4.1      
76   -68   1            10         10         10         4.3      4.3      4.3      
76   -64   1            11.47      11.47      11         4.2      4.2      4.2      
76   -56   1            10         10         10         4.2      4.2      4.2      
76   -20   1            10         10         10         4.1      4.1      4.1      
76   -16   3            18.92      10         12         4.4      4.5      4.5      
76   0     21           21.63      9.89       10         3.7      5.7      4.5      
76   4     20           11.18      9.38       10         4        5.4      4.5      
76   8     4            10.29      4.03       8          4.1      5        4.5      
76   12    2            10         1.93       5          4.5      4.8      4.6      
76   16    8            14.25      5.1        9          4.1      4.5      4.3      
76   20    1            10         10         10         5.1      5.1      5.1      
76   120   1            10         10         10         4.6      4.6      4.6      
76   124   6            16.85      10         11         4.1      4.9      4.5      
76   128   1            10.06      10.06      10         4.6      4.6      4.6      
76   132   1            14.47      14.47      14         4.6      4.6      4.6      
80   -116  1            10         10         10         4.2      4.2      4.2      
80   -112  3            10         10         10         3.7      4.2      3.9      
80   -48   1            10         10         10         4        4        4        
80   -32   1            17.22      17.22      17         4.4      4.4      4.4      
80   -24   1            15.06      15.06      15         4.2      4.2      4.2      
80   -16   1            10         10         10         4.1      4.1      4.1      
80   -8    1            10         10         10         4.7      4.7      4.7      
80   -4    23           27.57      8.51       11         3.7      5.5      4.5      
80   0     28           28.46      7.72       12         3.6      5        4.4      
80   20    1            10         10         10         4.3      4.3      4.3      
80   112   2            10         10         10         4.3      4.4      4.3      
80   116   5            10         9.71       9          4.3      5.1      4.6      
80   120   7            30.99      9.84       15         4.4      5.6      4.7      
80   160   1            9.74       9.74       9          4.6      4.6      4.6      
80   172   1            10         10         10         4.5      4.5      4.5      
84   -4    1            10         10         10         4.5      4.5      4.5      
84   0     12           14.87      9.69       10         3.7      5        4.4      
84   4     6            10.1       10         10         4.1      4.9      4.4      
84   8     4            10         10         10         4.1      4.6      4.4      
84   12    4            10         9.11       9          4.3      4.6      4.5      
84   20    1            10         10         10         4.2      4.2      4.2      
84   24    2            13.52      10         11         4.1      4.5      4.3      
84   28    6            10.2       9.97       10         3.9      5.2      4.5      
